uN:0,uN:1,uN:2,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Point ID
-4.35937e-08,-6.13326e-06,-1.5216e-08,1,0.038925,0.043925,0,0.0075,865
-4.32708e-08,-6.13338e-06,-1.51932e-08,1,0.03897,0.04397,0,0.0075,866
-4.29479e-08,-6.13349e-06,-1.51704e-08,1,0.039015,0.044015,0,0.0075,867
-4.2625e-08,-6.1336e-06,-1.51477e-08,1,0.03906,0.04406,0,0.0075,868
-4.2302e-08,-6.13372e-06,-1.51249e-08,1,0.039105,0.044105,0,0.0075,869
-4.19791e-08,-6.13383e-06,-1.51021e-08,1,0.03915,0.04415,0,0.0075,870
-4.16562e-08,-6.13394e-06,-1.50793e-08,1,0.039195,0.044195,0,0.0075,871
-4.13333e-08,-6.13406e-06,-1.50565e-08,1,0.03924,0.04424,0,0.0075,872
-4.10104e-08,-6.13417e-06,-1.50337e-08,1,0.039285,0.044285,0,0.0075,873
-4.06874e-08,-6.13429e-06,-1.50109e-08,1,0.03933,0.04433,0,0.0075,874
-4.03645e-08,-6.1344e-06,-1.49881e-08,1,0.039375,0.044375,0,0.0075,875
-4.00416e-08,-6.13451e-06,-1.49653e-08,1,0.03942,0.04442,0,0.0075,876
-3.97187e-08,-6.13463e-06,-1.49425e-08,1,0.039465,0.044465,0,0.0075,877
-3.93958e-08,-6.13474e-06,-1.49198e-08,1,0.03951,0.04451,0,0.0075,878
-3.90729e-08,-6.13485e-06,-1.4897e-08,1,0.039555,0.044555,0,0.0075,879
-3.87499e-08,-6.13497e-06,-1.48742e-08,1,0.0396,0.0446,0,0.0075,880
-3.8427e-08,-6.13508e-06,-1.48514e-08,1,0.039645,0.044645,0,0.0075,881
-3.81041e-08,-6.13519e-06,-1.48286e-08,1,0.03969,0.04469,0,0.0075,882
-3.77812e-08,-6.13531e-06,-1.48058e-08,1,0.039735,0.044735,0,0.0075,883
-3.74583e-08,-6.13542e-06,-1.4783e-08,1,0.03978,0.04478,0,0.0075,884
-3.71354e-08,-6.13553e-06,-1.47602e-08,1,0.039825,0.044825,0,0.0075,885
-3.68125e-08,-6.13565e-06,-1.47374e-08,1,0.03987,0.04487,0,0.0075,886
-3.64895e-08,-6.13576e-06,-1.47146e-08,1,0.039915,0.044915,0,0.0075,887
-3.61666e-08,-6.13587e-06,-1.46919e-08,1,0.03996,0.04496,0,0.0075,888
-3.58437e-08,-6.13599e-06,-1.46691e-08,1,0.040005,0.045005,0,0.0075,889
-3.55208e-08,-6.1361e-06,-1.46463e-08,1,0.04005,0.04505,0,0.0075,890
-3.51979e-08,-6.13621e-06,-1.46235e-08,1,0.040095,0.045095,0,0.0075,891
-3.48749e-08,-6.13633e-06,-1.46007e-08,1,0.04014,0.04514,0,0.0075,892
-3.4552e-08,-6.13644e-06,-1.45779e-08,1,0.040185,0.045185,0,0.0075,893
-3.42291e-08,-6.13656e-06,-1.45551e-08,1,0.04023,0.04523,0,0.0075,894
-3.39062e-08,-6.13667e-06,-1.45323e-08,1,0.040275,0.045275,0,0.0075,895
-3.35833e-08,-6.13678e-06,-1.45095e-08,1,0.04032,0.04532,0,0.0075,896
-3.32604e-08,-6.1369e-06,-1.44867e-08,1,0.040365,0.045365,0,0.0075,897
-3.29375e-08,-6.13701e-06,-1.4464e-08,1,0.04041,0.04541,0,0.0075,898
-3.26145e-08,-6.13712e-06,-1.44412e-08,1,0.040455,0.045455,0,0.0075,899
-3.22916e-08,-6.13724e-06,-1.44184e-08,1,0.0405,0.0455,0,0.0075,900
-3.19687e-08,-6.13735e-06,-1.43956e-08,1,0.040545,0.045545,0,0.0075,901
-3.16458e-08,-6.13746e-06,-1.43728e-08,1,0.04059,0.04559,0,0.0075,902
-3.13229e-08,-6.13758e-06,-1.435e-08,1,0.040635,0.045635,0,0.0075,903
-3.1e-08,-6.13769e-06,-1.43272e-08,1,0.04068,0.04568,0,0.0075,904
-3.06771e-08,-6.1378e-06,-1.43044e-08,1,0.040725,0.045725,0,0.0075,905
-3.03541e-08,-6.13792e-06,-1.42816e-08,1,0.04077,0.04577,0,0.0075,906
-3.00312e-08,-6.13803e-06,-1.42588e-08,1,0.040815,0.045815,0,0.0075,907
-2.97083e-08,-6.13814e-06,-1.4236e-08,1,0.04086,0.04586,0,0.0075,908
-2.93854e-08,-6.13826e-06,-1.42133e-08,1,0.040905,0.045905,0,0.0075,909
-2.90625e-08,-6.13837e-06,-1.41905e-08,1,0.04095,0.04595,0,0.0075,910
-2.87395e-08,-6.13849e-06,-1.41677e-08,1,0.040995,0.045995,0,0.0075,911
-2.84166e-08,-6.1386e-06,-1.41449e-08,1,0.04104,0.04604,0,0.0075,912
-2.80937e-08,-6.13871e-06,-1.41221e-08,1,0.041085,0.046085,0,0.0075,913
-2.77708e-08,-6.13883e-06,-1.40993e-08,1,0.04113,0.04613,0,0.0075,914
-2.74479e-08,-6.13894e-06,-1.40765e-08,1,0.041175,0.046175,0,0.0075,915
-2.7125e-08,-6.13905e-06,-1.40537e-08,1,0.04122,0.04622,0,0.0075,916
-2.6802e-08,-6.13917e-06,-1.40309e-08,1,0.041265,0.046265,0,0.0075,917
-2.64791e-08,-6.13928e-06,-1.40081e-08,1,0.04131,0.04631,0,0.0075,918
-2.61562e-08,-6.13939e-06,-1.39854e-08,1,0.041355,0.046355,0,0.0075,919
-2.58333e-08,-6.13951e-06,-1.39626e-08,1,0.0414,0.0464,0,0.0075,920
-2.55104e-08,-6.13962e-06,-1.39398e-08,1,0.041445,0.046445,0,0.0075,921
-2.51875e-08,-6.13973e-06,-1.3917e-08,1,0.04149,0.04649,0,0.0075,922
-2.48646e-08,-6.13985e-06,-1.38942e-08,1,0.041535,0.046535,0,0.0075,923
-2.45416e-08,-6.13996e-06,-1.38714e-08,1,0.04158,0.04658,0,0.0075,924
-2.42187e-08,-6.14007e-06,-1.38486e-08,1,0.041625,0.046625,0,0.0075,925
-2.38958e-08,-6.14019e-06,-1.38258e-08,1,0.04167,0.04667,0,0.0075,926
-2.35729e-08,-6.1403e-06,-1.3803e-08,1,0.041715,0.046715,0,0.0075,927
-2.325e-08,-6.14041e-06,-1.37802e-08,1,0.04176,0.04676,0,0.0075,928
-2.2927e-08,-6.14053e-06,-1.37575e-08,1,0.041805,0.046805,0,0.0075,929
-2.26041e-08,-6.14064e-06,-1.37347e-08,1,0.04185,0.04685,0,0.0075,930
-2.22812e-08,-6.14076e-06,-1.37119e-08,1,0.041895,0.046895,0,0.0075,931
-2.19583e-08,-6.14087e-06,-1.36891e-08,1,0.04194,0.04694,0,0.0075,932
-2.16354e-08,-6.14098e-06,-1.36663e-08,1,0.041985,0.046985,0,0.0075,933
-2.13125e-08,-6.1411e-06,-1.36435e-08,1,0.04203,0.04703,0,0.0075,934
-2.09896e-08,-6.14121e-06,-1.36207e-08,1,0.042075,0.047075,0,0.0075,935
-2.06666e-08,-6.14132e-06,-1.35979e-08,1,0.04212,0.04712,0,0.0075,936
-2.03437e-08,-6.14144e-06,-1.35751e-08,1,0.042165,0.047165,0,0.0075,937
-2.00208e-08,-6.14155e-06,-1.35523e-08,1,0.04221,0.04721,0,0.0075,938
-1.96979e-08,-6.14166e-06,-1.35296e-08,1,0.042255,0.047255,0,0.0075,939
-1.9375e-08,-6.14178e-06,-1.35068e-08,1,0.0423,0.0473,0,0.0075,940
-1.90521e-08,-6.14189e-06,-1.3484e-08,1,0.042345,0.047345,0,0.0075,941
-1.87292e-08,-6.142e-06,-1.34612e-08,1,0.04239,0.04739,0,0.0075,942
-1.84062e-08,-6.14212e-06,-1.34384e-08,1,0.042435,0.047435,0,0.0075,943
-1.80833e-08,-6.14223e-06,-1.34156e-08,1,0.04248,0.04748,0,0.0075,944
-1.77604e-08,-6.14234e-06,-1.33928e-08,1,0.042525,0.047525,0,0.0075,945
-1.74375e-08,-6.14246e-06,-1.337e-08,1,0.04257,0.04757,0,0.0075,946
-1.71146e-08,-6.14257e-06,-1.33472e-08,1,0.042615,0.047615,0,0.0075,947
-1.67916e-08,-6.14269e-06,-1.33244e-08,1,0.04266,0.04766,0,0.0075,948
-1.64687e-08,-6.1428e-06,-1.33017e-08,1,0.042705,0.047705,0,0.0075,949
-1.61458e-08,-6.14291e-06,-1.32789e-08,1,0.04275,0.04775,0,0.0075,950
-1.58229e-08,-6.14303e-06,-1.32561e-08,1,0.042795,0.047795,0,0.0075,951
-1.55e-08,-6.14314e-06,-1.32333e-08,1,0.04284,0.04784,0,0.0075,952
-1.51771e-08,-6.14325e-06,-1.32105e-08,1,0.042885,0.047885,0,0.0075,953
-1.48541e-08,-6.14337e-06,-1.31877e-08,1,0.04293,0.04793,0,0.0075,954
-1.45312e-08,-6.14348e-06,-1.31649e-08,1,0.042975,0.047975,0,0.0075,955
-1.42083e-08,-6.14359e-06,-1.31421e-08,1,0.04302,0.04802,0,0.0075,956
-1.38854e-08,-6.14371e-06,-1.31193e-08,1,0.043065,0.048065,0,0.0075,957
-1.35625e-08,-6.14382e-06,-1.30965e-08,1,0.04311,0.04811,0,0.0075,958
-1.32396e-08,-6.14393e-06,-1.30738e-08,1,0.043155,0.048155,0,0.0075,959
-1.29167e-08,-6.14405e-06,-1.3051e-08,1,0.0432,0.0482,0,0.0075,960
-1.25937e-08,-6.14416e-06,-1.30282e-08,1,0.043245,0.048245,0,0.0075,961
-1.22708e-08,-6.14427e-06,-1.30054e-08,1,0.04329,0.04829,0,0.0075,962
-1.19479e-08,-6.14439e-06,-1.29826e-08,1,0.043335,0.048335,0,0.0075,963
-1.1625e-08,-6.1445e-06,-1.29598e-08,1,0.04338,0.04838,0,0.0075,964
-1.13021e-08,-6.14461e-06,-1.2937e-08,1,0.043425,0.048425,0,0.0075,965
-1.09791e-08,-6.14473e-06,-1.29142e-08,1,0.04347,0.04847,0,0.0075,966
-1.06562e-08,-6.14484e-06,-1.28914e-08,1,0.043515,0.048515,0,0.0075,967
-1.03333e-08,-6.14496e-06,-1.28686e-08,1,0.04356,0.04856,0,0.0075,968
-1.00104e-08,-6.14507e-06,-1.28458e-08,1,0.043605,0.048605,0,0.0075,969
-9.68749e-09,-6.14518e-06,-1.28231e-08,1,0.04365,0.04865,0,0.0075,970
-9.36456e-09,-6.1453e-06,-1.28003e-08,1,0.043695,0.048695,0,0.0075,971
-9.04166e-09,-6.14541e-06,-1.27775e-08,1,0.04374,0.04874,0,0.0075,972
-8.71874e-09,-6.14552e-06,-1.27547e-08,1,0.043785,0.048785,0,0.0075,973
-8.39581e-09,-6.14564e-06,-1.27319e-08,1,0.04383,0.04883,0,0.0075,974
-8.07291e-09,-6.14575e-06,-1.27091e-08,1,0.043875,0.048875,0,0.0075,975
-7.74998e-09,-6.14586e-06,-1.26863e-08,1,0.04392,0.04892,0,0.0075,976
-7.42708e-09,-6.14598e-06,-1.26635e-08,1,0.043965,0.048965,0,0.0075,977
-7.10416e-09,-6.14609e-06,-1.26407e-08,1,0.04401,0.04901,0,0.0075,978
-6.78125e-09,-6.1462e-06,-1.26179e-08,1,0.044055,0.049055,0,0.0075,979
-6.45833e-09,-6.14632e-06,-1.25952e-08,1,0.0441,0.0491,0,0.0075,980
-6.1354e-09,-6.14643e-06,-1.25724e-08,1,0.044145,0.049145,0,0.0075,981
-5.8125e-09,-6.14654e-06,-1.25496e-08,1,0.04419,0.04919,0,0.0075,982
-5.48957e-09,-6.14666e-06,-1.25268e-08,1,0.044235,0.049235,0,0.0075,983
-5.16667e-09,-6.14677e-06,-1.2504e-08,1,0.04428,0.04928,0,0.0075,984
-4.84375e-09,-6.14689e-06,-1.24812e-08,1,0.044325,0.049325,0,0.0075,985
-4.52082e-09,-6.147e-06,-1.24584e-08,1,0.04437,0.04937,0,0.0075,986
-4.19792e-09,-6.14711e-06,-1.24356e-08,1,0.044415,0.049415,0,0.0075,987
-3.87499e-09,-6.14723e-06,-1.24128e-08,1,0.04446,0.04946,0,0.0075,988
-3.55209e-09,-6.14734e-06,-1.239e-08,1,0.044505,0.049505,0,0.0075,989
-3.22916e-09,-6.14745e-06,-1.23673e-08,1,0.04455,0.04955,0,0.0075,990
-2.90624e-09,-6.14757e-06,-1.23445e-08,1,0.044595,0.049595,0,0.0075,991
-2.58334e-09,-6.14768e-06,-1.23217e-08,1,0.04464,0.04964,0,0.0075,992
-2.26041e-09,-6.14779e-06,-1.22989e-08,1,0.044685,0.049685,0,0.0075,993
-1.93751e-09,-6.14791e-06,-1.22761e-08,1,0.04473,0.04973,0,0.0075,994
-1.61458e-09,-6.14802e-06,-1.22533e-08,1,0.044775,0.049775,0,0.0075,995
-1.29165e-09,-6.14813e-06,-1.22305e-08,1,0.04482,0.04982,0,0.0075,996
-9.68754e-10,-6.14825e-06,-1.22077e-08,1,0.044865,0.049865,0,0.0075,997
-6.45827e-10,-6.14836e-06,-1.21849e-08,1,0.04491,0.04991,0,0.0075,998
-3.22927e-10,-6.14847e-06,-1.21621e-08,1,0.044955,0.049955,0,0.0075,999
0,-6.14859e-06,-1.21394e-08,1,0.045,0.05,0,0.0075,1000
